"","state","date","tweets","hoax","fips","cases","deaths","rank","pop","growth","Pop2018","Pop2010","growthSince2010","Percent","density","one","stweets","hoaxsh","nn","cumtweets","cumhoax","casesPC","deathsPC","datex","tweetsPC","L1hoaxsh","L2hoaxsh","L1cases","hoaxshXdensity","Dcases","DcasesPC","mtweetsPC","mhoaxsh","mdensity","tweetsPCXdensity"
"371","Indiana",2020-04-12,292,8,18,7928,343,17,6745.354,0.008,6691878,6490436,0.0393,0.0202,188.281,1,292,0.91295647823912,21,7996,73,1.17532749207825,0.0508498145538396,2020-04-12,11.854085048761,0.91295647823912,0.91295647823912,7928,-14.2602870685343,0,0,11.54559801074,0.607968091535388,203.900898,-185.159599344971
"372","Indiana",2020-04-13,282,4,18,8236,350,17,6745.354,0.008,6691878,6490436,0.0393,0.0202,188.281,1,282,0.930176371104131,22,8278,77,1.22098855004496,0.0518875658712649,2020-04-13,12.2721505794952,0.930176371104131,0.930176371104131,8236,-14.5292600386567,0,0,12.0119100675759,0.620354912778148,203.900898,-191.689740292355
"373","Indiana",2020-04-14,489,0,18,8527,387,17,6745.354,0.008,6691878,6490436,0.0393,0.0202,188.281,1,489,0.878293601003764,23,8767,77,1.26412935481222,0.0573728228347986,2020-04-14,12.9970939998108,0.878293601003764,0.878293601003764,8527,-13.7188564617315,0,0,12.7523633551451,0.616187503213386,203.900898,-203.013282573457
"374","Indiana",2020-04-15,487,3,18,8955,436,17,6745.354,0.008,6691878,6490436,0.0393,0.0202,188.281,1,487,0.864491030905554,24,9254,80,1.32758043536336,0.0646370820567757,2020-04-15,13.7190724163624,0.864491030905554,0.864491030905554,8955,-13.5032617246596,0,0,13.5420479245739,0.601860307502986,203.900898,-214.290511798195
"375","Indiana",2020-04-16,527,1,18,9542,477,17,6745.354,0.008,6691878,6490436,0.0393,0.0202,188.281,1,527,0.828136182394438,25,9781,81,1.41460329583888,0.0707153397731238,2020-04-16,14.5003509081955,0.828136182394438,0.828136182394438,9542,-12.9354026991105,0,0,14.2983576430326,0.604035564026203,203.900898,-226.494002150221
"376","Indiana",2020-04-17,511,0,18,10154,519,17,6745.354,0.008,6691878,6490436,0.0393,0.0202,188.281,1,511,0.787019043917606,26,10292,81,1.5053324110195,0.0769418476776756,2020-04-17,15.2579093699159,0.787019043917606,0.787019043917606,10154,-12.2931571900505,0,0,15.0407423000614,0.591929704529066,203.900898,-238.326988051331
"377","Indiana",2020-04-18,446,2,18,10641,545,17,6745.354,0.008,6691878,6490436,0.0393,0.0202,188.281,1,446,0.77295585770162,27,10738,83,1.57753025267466,0.0807963525709696,2020-04-18,15.9191052093041,0.77295585770162,0.77295585770162,10641,-12.0734916558018,0,0,15.721784947525,0.583609511688196,203.900898,-248.654799620598
"378","Iowa",2020-03-23,106,1,19,105,0,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,106,0.943396226415094,1,106,1,0.0330204358760432,0,2020-03-23,0.333349162177198,0.943396226415094,0.943396226415094,105,-138.6533,0,0,0.446601736382587,0.35588698452728,203.900898,-48.9931590713899
"379","Iowa",2020-03-24,68,0,19,124,1,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,68,0.574712643678161,2,174,1,0.0389955623678986,0.000314480341676602,2020-03-24,0.547195794517287,0.574712643678161,0.574712643678161,124,-84.4669528735632,0,0,0.854902606082873,0.284735044828347,203.900898,-80.4227328153003
"380","Iowa",2020-03-25,96,0,19,145,1,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,96,0.37037037037037,3,270,1,0.0455996495431072,0.000314480341676602,2020-03-25,0.849096922526824,0.37037037037037,0.37037037037037,145,-54.4342585185185,0,0,1.4136488181593,0.537442017526092,203.900898,-124.79389574788
"381","Iowa",2020-03-26,164,0,19,179,1,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,164,0.230414746543779,4,434,1,0.0562919811601117,0.000314480341676602,2020-03-26,1.36484468287645,0.230414746543779,0.230414746543779,179,-33.864630875576,0,0,2.22875206262975,0.48334322789808,203.900898,-200.59463242437
"382","Iowa",2020-03-27,31,0,19,235,3,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,31,0.21505376344086,5,465,1,0.0739028802940014,0.000943441025029805,2020-03-27,1.4623335887962,0.21505376344086,0.21505376344086,235,-31.6069888172043,0,0,2.44813175000002,0.488528420356186,203.900898,-214.922820454682
"383","Iowa",2020-03-28,10,0,19,298,3,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,10,0.210526315789474,6,475,1,0.0937151418196273,0.000943441025029805,2020-03-28,1.49378162296386,0.210526315789474,0.210526315789474,298,-34.2248613272311,0,0,2.52225190802726,0.512163315957607,219.496491304348,-242.841227270745
"384","Iowa",2020-03-29,22,1,19,336,4,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,22,0.402414486921529,7,497,2,0.105665394803338,0.00125792136670641,2020-03-29,1.56296729813271,0.402414486921529,0.402414486921529,336,-59.1438623742455,0,0,2.62859524428146,0.623893440155147,203.900898,-229.713208098875
"385","Iowa",2020-03-30,36,0,19,424,6,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,36,0.375234521575985,8,533,2,0.133339664870879,0.00188688205005961,2020-03-30,1.67618022113629,0.375234521575985,0.375234521575985,424,-55.1491549718574,0,0,2.88751126732879,0.854384883343553,203.900898,-246.352394198592
"386","Iowa",2020-03-31,64,0,19,498,7,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,64,0.33500837520938,9,597,2,0.156611210154948,0.00220136239173621,2020-03-31,1.87744763980931,0.33500837520938,0.33500837520938,498,-49.2370177554439,0,0,3.27416992018024,0.92162012762619,203.900898,-275.933169486979
"387","Iowa",2020-04-01,110,1,19,549,9,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,110,0.424328147100424,10,707,3,0.172649707580454,0.00283032307508941,2020-04-01,2.22337601565357,0.424328147100424,0.424328147100424,549,-62.3645677510608,0,0,3.86628231992541,0.880775936615251,203.900898,-326.775127013893
"388","Iowa",2020-04-02,91,0,19,614,11,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,91,0.37593984962406,11,798,3,0.193090929789433,0.00345928375844262,2020-04-02,2.50955312657928,0.37593984962406,0.37593984962406,614,-55.2528187969925,0,0,4.3936614613976,0.81645045850813,203.900898,-368.835291877067
"389","Iowa",2020-04-03,130,0,19,699,11,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,130,0.323275862068966,12,928,3,0.219821758831945,0.00345928375844262,2020-04-03,2.91837757075886,0.323275862068966,0.323275862068966,699,-47.5126609913793,0,0,5.02172125762318,0.781583092253111,203.900898,-428.921241681602
"390","Iowa",2020-04-04,147,1,19,786,11,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,147,0.372093023255814,13,1075,4,0.247181548557809,0.00345928375844262,2020-04-04,3.38066367302347,0.372093023255814,0.372093023255814,786,-54.6874411162791,0,0,5.77566226206666,0.738983400021089,203.900898,-496.864584922114
"391","Iowa",2020-04-05,132,0,19,868,22,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,132,0.331400165700083,14,1207,4,0.27296893657529,0.00691856751688524,2020-04-05,3.79577772403658,0.331400165700083,0.331400165700083,868,-48.7067101905551,0,0,6.50918760998209,0.690244208414145,203.900898,-557.874933954411
"392","Iowa",2020-04-06,129,0,19,946,25,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,129,0.29940119760479,15,1336,4,0.297498403226065,0.00786200854191504,2020-04-06,4.2014573647994,0.29940119760479,0.29940119760479,946,-44.0037419161677,0,0,7.29426477567296,0.66483533873214,203.900898,-617.498684145065
"393","Iowa",2020-04-07,136,0,19,1048,26,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,136,0.271739130434783,16,1472,4,0.329575398077078,0.00817648888359164,2020-04-07,4.62915062947958,0.271739130434783,0.271739130434783,1048,-39.9381788043478,0,0,8.10203425579575,0.627086821395745,203.900898,-680.357831632886
"394","Iowa",2020-04-08,158,0,19,1145,27,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,158,0.245398773006135,17,1630,4,0.360079991219709,0.00849096922526824,2020-04-08,5.12602956932861,0.245398773006135,0.245398773006135,1145,-36.0668706748466,0,0,8.92603999953742,0.625334615867889,203.900898,-753.38537062609
"395","Iowa",2020-04-09,127,2,19,1270,27,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,127,0.341491178144565,18,1757,6,0.399390033929284,0.00849096922526824,2020-04-09,5.52541960325789,0.341491178144565,0.341491178144565,1270,-50.1898114968697,0,0,9.74177004803146,0.612908396991543,203.900898,-812.084721588981
"396","Iowa",2020-04-10,149,0,19,1388,31,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,149,0.314795383001049,19,1906,6,0.436498714247123,0.00974889059197465,2020-04-10,5.99399531235603,0.314795383001049,0.314795383001049,1388,-46.266263798531,0,0,10.4952453970308,0.59765961993393,203.900898,-880.952464057256
"397","Iowa",2020-04-11,112,0,19,1510,34,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,112,0.297324083250743,20,2018,6,0.474865315931668,0.0106923316170045,2020-04-11,6.34621329503382,0.297324083250743,0.297324083250743,1510,-43.6984632309217,0,0,11.1443604063636,0.581867594538441,203.900898,-932.718820811932
"398","Iowa",2020-04-12,91,8,19,1587,41,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,91,0.663821716453295,21,2109,14,0.499080302240767,0.0128936940087407,2020-04-12,6.63239040595953,0.663821716453295,0.663821716453295,1587,-97.5635358937885,0,0,11.54559801074,0.607968091535388,203.900898,-974.778985675106
"399","Iowa",2020-04-13,90,0,19,1710,44,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,90,0.636653024101864,22,2199,14,0.537761384266989,0.0138371350337705,2020-04-13,6.91542271346847,0.636653024101864,0.636653024101864,1710,-93.5704853115052,0,0,12.0119100675759,0.620354912778148,203.900898,-1016.3769509244
"400","Iowa",2020-04-14,129,0,19,1899,44,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,129,0.601374570446735,23,2328,14,0.597198168843866,0.0138371350337705,2020-04-14,7.32110235423129,0.601374570446735,0.601374570446735,1899,-88.3855228522337,0,0,12.7523633551451,0.616187503213386,203.900898,-1076.00070111505
"401","Iowa",2020-04-15,151,1,19,1995,53,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,151,0.605082694634933,24,2479,15,0.62738828164482,0.0166674581088599,2020-04-15,7.79596767016295,0.605082694634933,0.605082694634933,1995,-88.9305151270674,0,0,13.5420479245739,0.601860307502986,203.900898,-1145.79284281109
"402","Iowa",2020-04-16,134,0,19,2141,60,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,134,0.574052812858783,25,2613,15,0.673302411529604,0.0188688205005961,2020-04-16,8.2173713280096,0.574052812858783,0.574052812858783,2141,-84.3699758897819,0,0,14.2983576430326,0.604035564026203,203.900898,-1207.72759107115
"403","Iowa",2020-04-17,141,0,19,2332,64,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,141,0.544662309368192,26,2754,15,0.733368156789835,0.0201267418673025,2020-04-17,8.66078860977361,0.544662309368192,0.544662309368192,2332,-80.0503801742919,0,0,15.0407423000614,0.591929704529066,203.900898,-1272.89773662837
"404","Iowa",2020-04-18,130,0,19,2513,74,31,3179.849,0.0075,3156145,3050767,0.0423,0.0095,56.9284,1,130,0.520110957004161,27,2884,15,0.7902890986333,0.0232715452840685,2020-04-18,9.06961305395319,0.520110957004161,0.520110957004161,2513,-76.4420065880721,0,0,15.721784947525,0.583609511688196,203.900898,-1332.98368643291
"405","Kansas",2020-03-23,91,0,20,82,2,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,91,0,1,91,0,0.0281752376083072,0.000687200917275784,2020-03-23,0.312676417360482,0,0,82,0,0,0,0.446601736382587,0.35588698452728,203.900898,-52.6247223897275
"406","Kansas",2020-03-24,101,0,20,99,3,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,101,0,2,192,0,0.0340164454051513,0.00103080137591368,2020-03-24,0.659712880584753,0,0,99,0,0,0,0.854902606082873,0.284735044828347,203.900898,-111.032381305799
"407","Kansas",2020-03-25,125,2,20,132,3,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,125,0.630914826498423,3,317,2,0.0453552605402018,0.00103080137591368,2020-03-25,1.08921345388212,0.630914826498423,0.630914826498423,132,-106.185550788644,0,0,1.4136488181593,0.537442017526092,203.900898,-183.319087885095
"408","Kansas",2020-03-26,180,1,20,171,3,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,180,0.603621730382294,4,497,3,0.0587556784270796,0.00103080137591368,2020-03-26,1.70769427943032,0.603621730382294,0.603621730382294,171,-101.592010865191,0,0,2.22875206262975,0.48334322789808,203.900898,-287.411945359281
"409","Kansas",2020-03-27,35,0,20,212,4,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,35,0.56390977443609,5,532,3,0.0728432972312331,0.00137440183455157,2020-03-27,1.82795443995359,0.56390977443609,0.56390977443609,212,-94.9083259398496,0,0,2.44813175000002,0.488528420356186,203.900898,-307.652223201484
"410","Kansas",2020-03-28,4,0,20,271,6,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,4,0.559701492537313,6,536,3,0.0931157242908688,0.00206160275182735,2020-03-28,1.8416984582991,0.559701492537313,0.559701492537313,271,-102.928931700195,0,0,2.52225190802726,0.512163315957607,219.496491304348,-338.687777956898
"411","Kansas",2020-03-29,30,1,20,332,7,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,30,0.706713780918728,7,566,4,0.11407535226778,0.00240520321046525,2020-03-29,1.94477859589047,0.706713780918728,0.706713780918728,332,-118.942825441696,0,0,2.62859524428146,0.623893440155147,203.900898,-327.314207391052
"412","Kansas",2020-03-30,54,0,20,373,9,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,54,0.645161290322581,8,620,4,0.128162971071934,0.00309240412774103,2020-03-30,2.13032284355493,0.645161290322581,0.645161290322581,373,-108.583289032258,0,0,2.88751126732879,0.854384883343553,203.900898,-358.542064633308
"413","Kansas",2020-03-31,94,0,20,434,10,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,94,0.560224089635854,9,714,4,0.149122599048845,0.00343600458637892,2020-03-31,2.45330727467455,0.560224089635854,0.560224089635854,434,-94.2880100840336,0,0,3.27416992018024,0.92162012762619,203.900898,-412.901667980938
"414","Kansas",2020-04-01,118,1,20,488,11,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,118,0.600961538461539,10,832,5,0.167677023815291,0.00377960504501681,2020-04-01,2.85875581586726,0.600961538461539,0.600961538461539,488,-101.144289663462,0,0,3.86628231992541,0.880775936615251,203.900898,-481.140318991794
"415","Kansas",2020-04-02,101,0,20,554,14,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,101,0.535905680600214,11,933,5,0.190354654085392,0.00481040642093049,2020-04-02,3.20579227909153,0.535905680600214,0.535905680600214,554,-90.1951221864952,0,0,4.3936614613976,0.81645045850813,203.900898,-539.547977907865
"416","Kansas",2020-04-03,121,0,20,624,19,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,121,0.47438330170778,12,1054,5,0.214406686190045,0.00652840871411995,2020-04-03,3.62154883404338,0.47438330170778,0.47438330170778,624,-79.8406537001898,0,0,5.02172125762318,0.781583092253111,203.900898,-609.521509876623
"417","Kansas",2020-04-04,148,0,20,701,21,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,148,0.415973377703827,13,1202,5,0.240863921505162,0.00721560963139574,2020-04-04,4.13007751282746,0.415973377703827,0.415973377703827,701,-70.0100241264559,0,0,5.77566226206666,0.738983400021089,203.900898,-695.10897046651
"418","Kansas",2020-04-05,167,0,20,763,23,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,167,0.365230094959825,14,1369,5,0.262167149940712,0.00790281054867152,2020-04-05,4.70389027875274,0.365230094959825,0.365230094959825,763,-61.4697216946676,0,0,6.50918760998209,0.690244208414145,203.900898,-791.684010456449
"419","Kansas",2020-04-06,147,0,20,853,25,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,147,0.329815303430079,15,1516,5,0.293091191218122,0.0085900114659473,2020-04-06,5.20898295295045,0.329815303430079,0.329815303430079,853,-55.5092671503958,0,0,7.29426477567296,0.66483533873214,203.900898,-876.693177393701
"420","Kansas",2020-04-07,166,0,20,905,30,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,166,0.297265160523187,16,1682,5,0.310958415067292,0.0103080137591368,2020-04-07,5.77935971428935,0.297265160523187,0.297265160523187,905,-50.0309447086801,0,0,8.10203425579575,0.627086821395745,203.900898,-972.689923731006
"421","Kansas",2020-04-08,180,0,20,1055,38,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,180,0.268528464017186,17,1862,5,0.362498483862976,0.0130568174282399,2020-04-08,6.39784053983755,0.268528464017186,0.268528464017186,1055,-45.1944409237379,0,0,8.92603999953742,0.625334615867889,203.900898,-1076.78278120519
"422","Kansas",2020-04-09,174,0,20,1116,42,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,174,0.245579567779961,18,2036,5,0.383458111839888,0.0144312192627915,2020-04-09,6.99570533786748,0.245579567779961,0.245579567779961,1116,-41.3320476424362,0,0,9.74177004803146,0.612908396991543,203.900898,-1177.40587676357
"423","Kansas",2020-04-10,146,0,20,1180,50,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,146,0.229147571035747,19,2182,5,0.405448541192713,0.0171800229318946,2020-04-10,7.49736200747881,0.229147571035747,0.229147571035747,1180,-38.5664752520623,0,0,10.4952453970308,0.59765961993393,203.900898,-1261.83675004819
"424","Kansas",2020-04-11,112,0,20,1283,55,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,112,0.21795989537925,20,2294,5,0.440839388432416,0.0188980252250841,2020-04-11,7.88219452115325,0.21795989537925,0.21795989537925,1283,-36.6835435919791,0,0,11.1443604063636,0.581867594538441,203.900898,-1326.60563914324
"425","Kansas",2020-04-12,81,0,20,1338,56,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,81,0.210526315789474,21,2375,5,0.4597374136575,0.019241625683722,2020-04-12,8.16051089264994,0.210526315789474,0.210526315789474,1338,-35.4324416842105,0,0,11.54559801074,0.607968091535388,203.900898,-1373.44742500662
"426","Kansas",2020-04-13,94,0,20,1383,63,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,94,0.202511138112596,22,2469,5,0.475199434296205,0.0216468288941872,2020-04-13,8.48349532376956,0.202511138112596,0.202511138112596,1383,-34.0834544349939,0,0,12.0119100675759,0.620354912778148,203.900898,-1427.80702835425
"427","Kansas",2020-04-14,157,2,20,1439,69,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,157,0.266565118050267,23,2626,7,0.494441059979927,0.0237084316460146,2020-04-14,9.02294804383105,0.266565118050267,0.266565118050267,1439,-44.8640017517136,0,0,12.7523633551451,0.616187503213386,203.900898,-1518.59913181785
"428","Kansas",2020-04-15,161,1,20,1502,76,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,161,0.287047003946896,24,2787,8,0.516087888874114,0.0261136348564798,2020-04-15,9.57614478223805,0.287047003946896,0.287047003946896,1502,-48.3111870828848,0,0,13.5420479245739,0.601860307502986,203.900898,-1611.70440989198
"429","Kansas",2020-04-16,141,0,20,1594,80,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,141,0.273224043715847,25,2928,8,0.5476991310688,0.0274880366910314,2020-04-16,10.0606214289175,0.273224043715847,0.273224043715847,1594,-45.9847262295082,0,0,14.2983576430326,0.604035564026203,203.900898,-1693.24381491343
"430","Kansas",2020-04-17,163,0,20,1731,84,36,2910.357,-4e-04,2911505,2858213,0.0182,0.0087,35.5968,1,163,0.258815917178907,26,3091,8,0.594772393902191,0.0288624385255829,2020-04-17,10.6206901764972,0.258815917178907,0.258815917178907,1731,-43.5597794888386,0,0,15.0407423000614,0.591929704529066,203.900898,-1787.50568029283
